time	FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	HEOG_left	HEOG_right
-15.625	0.0521	-0.2872	-0.2943	-0.7327	-0.7479	-0.6015	-0.7546	-0.6253	-0.2775	-0.5614	-0.017	-0.6928	-0.2058	-0.33	-0.0374	-0.2983	-0.2645	0.147	-0.691	-0.5102	-0.7865	-0.9531	-0.3566	-0.6574	-0.8674	-1.0046	-0.7806	-0.897	0.3086	0.3882
-11.7188	0.1001	-0.2239	-0.226	-0.7427	-0.7006	-0.4816	-0.822	-0.6186	-0.304	-0.662	-0.1094	-0.824	-0.2622	-0.344	0.0536	-0.2641	-0.1933	0.2662	-0.6047	-0.5291	-0.8178	-0.9459	-0.3746	-0.6928	-0.999	-1.1247	-0.8637	-1.018	0.3808	0.4704
-7.8125	0.1036	-0.1788	-0.1554	-0.7617	-0.6537	-0.3674	-0.9032	-0.6144	-0.3529	-0.7775	-0.235	-0.9686	-0.3238	-0.3648	0.1557	-0.251	-0.1298	0.3676	-0.5247	-0.5746	-0.8711	-0.9427	-0.4077	-0.7286	-1.1491	-1.2237	-0.9315	-1.1128	0.4495	0.5486
-3.9062	0.0822	-0.1553	-0.0848	-0.7907	-0.6128	-0.2772	-0.9993	-0.6195	-0.4232	-0.9074	-0.3898	-1.1217	-0.3845	-0.3882	0.2685	-0.2576	-0.076	0.4437	-0.4603	-0.6438	-0.9461	-0.9429	-0.4434	-0.7594	-1.2923	-1.2879	-0.9775	-1.1723	0.5077	0.6205
0	0.0645	-0.151	-0.0139	-0.8263	-0.5798	-0.2228	-1.1085	-0.6366	-0.5109	-1.0489	-0.5662	-1.2779	-0.4377	-0.4091	0.3904	-0.2783	-0.0323	0.4911	-0.417	-0.7281	-1.0372	-0.9446	-0.4699	-0.7786	-1.3993	-1.3076	-0.9964	-1.1934	0.5505	0.6856
3.9062	0.0786	-0.1599	0.0585	-0.8626	-0.5532	-0.2074	-1.2255	-0.6631	-0.6078	-1.1962	-0.7518	-1.4328	-0.4777	-0.4227	0.5183	-0.3051	0.0007	0.5119	-0.3982	-0.8162	-1.1355	-0.9474	-0.4798	-0.7809	-1.4453	-1.2816	-0.9866	-1.1807	0.5767	0.7437
7.8125	0.1429	-0.1751	0.1321	-0.8936	-0.5297	-0.2265	-1.3421	-0.691	-0.7027	-1.3401	-0.9306	-1.5825	-0.5013	-0.4271	0.6464	-0.3312	0.0191	0.5124	-0.4081	-0.897	-1.2313	-0.9551	-0.4726	-0.7648	-1.4182	-1.2182	-0.9518	-1.1455	0.5879	0.794
11.7188	0.2585	-0.1914	0.2032	-0.9158	-0.5066	-0.2701	-1.4485	-0.7086	-0.7829	-1.4699	-1.0857	-1.7236	-0.5089	-0.4237	0.7661	-0.353	0.0156	0.5015	-0.4521	-0.9632	-1.3164	-0.9764	-0.4552	-0.7344	-1.323	-1.1342	-0.9016	-1.1031	0.5876	0.8335
15.625	0.409	-0.2078	0.2653	-0.9293	-0.483	-0.3267	-1.5358	-0.704	-0.8368	-1.5756	-1.2023	-1.8519	-0.5045	-0.4181	0.8669	-0.3711	-0.0186	0.4882	-0.5365	-1.0124	-1.3861	-1.0235	-0.44	-0.6989	-1.1809	-1.0519	-0.8498	-1.0686	0.5801	0.858
19.5312	0.565	-0.2263	0.3112	-0.9375	-0.4609	-0.3853	-1.5972	-0.6677	-0.8566	-1.6498	-1.2714	-1.9618	-0.4949	-0.4177	0.938	-0.389	-0.0899	0.4799	-0.6652	-1.0475	-1.4394	-1.1082	-0.4405	-0.6707	-1.024	-0.9935	-0.8113	-1.0531	0.5706	0.8637
