FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.034,0.3797,-0.5509,0.5344,0.3987,0.4518,0.1319,-0.0042,-0.3442,-0.0632,-0.057,-0.1502,0.3375,0.3419,-0.085,0.9093,1.1363,0.9554,1.4493,0.9366,0.806,0.812,0.7628,0.4472,0.328,-0.3738,0.36,-0.6026,-0.485,-0.26
-0.1145,0.1122,-0.6787,0.261,0.1226,0.2615,-0.0094,-0.0923,-0.4497,-0.2142,-0.1856,-0.1991,0.1745,0.1613,-0.2551,0.6658,0.9775,0.9386,1.2302,0.7041,0.5356,0.6713,0.6409,0.3354,0.3208,-0.3837,0.2986,-0.6695,-0.4489,-0.0189
-0.2196,-0.0753,-0.7273,0.0879,-0.0404,0.1606,-0.0804,-0.1329,-0.5065,-0.2951,-0.2571,-0.1969,0.1005,0.0716,-0.416,0.4781,0.8367,0.9184,1.0391,0.5457,0.3463,0.5693,0.5449,0.2848,0.3428,-0.3505,0.2986,-0.6846,-0.4102,0.2342
-0.2747,-0.1713,-0.6981,0.0203,-0.0928,0.147,-0.086,-0.1276,-0.5145,-0.3058,-0.2695,-0.1486,0.1081,0.0673,-0.5584,0.3504,0.7165,0.8935,0.884,0.4608,0.2408,0.5053,0.4749,0.2919,0.3879,-0.2827,0.3538,-0.6478,-0.3688,0.4816
-0.281,-0.179,-0.6057,0.0472,-0.0527,0.2053,-0.041,-0.0861,-0.4816,-0.2579,-0.2304,-0.0674,0.1775,0.1308,-0.6746,0.2794,0.6175,0.8622,0.7724,0.4394,0.21,0.4747,0.4281,0.3445,0.4458,-0.1933,0.4501,-0.5662,-0.326,0.7045
-0.246,-0.115,-0.4732,0.1445,0.0514,0.3115,0.0336,-0.0238,-0.4213,-0.1711,-0.1551,0.0285,0.2806,0.2367,-0.7597,0.2556,0.5392,0.8225,0.7099,0.464,0.2352,0.4696,0.3998,0.4241,0.5046,-0.0975,0.5674,-0.453,-0.2839,0.8856
-0.182,-0.0046,-0.3262,0.2811,0.1872,0.4384,0.1156,0.0422,-0.3501,-0.0691,-0.0628,0.1199,0.3869,0.3571,-0.8122,0.2656,0.4806,0.7735,0.6987,0.5136,0.293,0.4807,0.3846,0.5098,0.5527,-0.0098,0.6833,-0.3244,-0.2452,1.0123
-0.1032,0.1237,-0.1864,0.4258,0.3254,0.5624,0.1867,0.097,-0.2826,0.0259,0.0278,0.1912,0.4703,0.4668,-0.8343,0.2947,0.441,0.7165,0.7367,0.5682,0.3597,0.4993,0.3779,0.5832,0.5813,0.0579,0.7775,-0.1961,-0.2128,1.0797
-0.0235,0.2445,-0.0676,0.5532,0.4451,0.6671,0.2363,0.1313,-0.2288,0.0982,0.1031,0.2333,0.5139,0.5484,-0.8313,0.3296,0.4197,0.6551,0.8174,0.6117,0.4164,0.5191,0.3765,0.6318,0.5862,0.0984,0.8356,-0.0804,-0.1888,1.0909
0.0457,0.3399,0.0252,0.6482,0.5369,0.746,0.2632,0.1431,-0.1918,0.141,0.1564,0.2455,0.5134,0.5941,-0.8107,0.3604,0.4165,0.5961,0.9304,0.6353,0.4521,0.5375,0.3795,0.6513,0.5686,0.11,0.8513,0.0156,-0.1742,1.0571
0.0969,0.4025,0.0949,0.7073,0.6023,0.8014,0.2744,0.1374,-0.1682,0.157,0.189,0.2345,0.4766,0.6066,-0.7811,0.3815,0.4308,0.5478,1.0627,0.638,0.4648,0.5564,0.3882,0.6453,0.5348,0.0964,0.827,0.0903,-0.1689,0.9944
