FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,HEOG_left,HEOG_right
1.2153,0.818,0.228,-0.0086,1.2612,0.2886,0.2481,0.9991,-1.3658,1.7903,1.2609,0.3667,0.003,1.6709,-1.2567,0.7864,0.1878,-0.4134,-0.3149,1.1664,2.141,0.1625,-0.0786,0.0449,-3.9417,0.469,1.9005,1.0738,0.5681,1.8807
1.019,0.7468,0.1689,-0.009,1.4048,0.3256,0.4445,0.776,-1.5493,2.0656,1.3535,0.5122,0.2031,1.8969,-1.4429,0.5716,0.0676,-0.4453,-0.5456,1.1213,2.1762,0.1357,-0.1068,0.459,-3.8595,0.7238,2.3219,1.3483,0.3191,1.7595
0.7372,0.5801,0.0729,-0.1381,1.4395,0.2421,0.5744,0.6115,-1.6521,2.2922,1.3959,0.4555,0.2429,1.9241,-1.6567,0.3041,-0.1125,-0.5522,-0.814,0.9491,1.9928,0.0175,-0.2396,0.7664,-3.8008,0.9875,2.6542,1.533,-0.0215,1.5945
0.3851,0.3138,-0.0703,-0.4078,1.3773,0.0512,0.6513,0.5341,-1.6399,2.4737,1.3972,0.2081,0.1333,1.7669,-1.8806,-0.0124,-0.3319,-0.7143,-1.097,0.6563,1.6118,-0.1631,-0.4456,0.956,-3.7554,1.2816,2.884,1.6219,-0.4272,1.4001
-0.0261,-0.0545,-0.2859,-0.8168,1.2355,-0.2243,0.6917,0.5627,-1.4908,2.612,1.3697,-0.1991,-0.1018,1.4565,-2.1026,-0.3855,-0.5818,-0.9137,-1.3832,0.2478,1.0704,-0.3813,-0.6927,1.0267,-3.7066,1.6302,3.009,1.6192,-0.8755,1.1834
-0.4909,-0.5269,-0.6094,-1.3522,1.032,-0.5563,0.7096,0.7035,-1.2012,2.7047,1.327,-0.722,-0.4337,1.0322,-2.32,-0.8331,-0.8695,-1.1399,-1.6744,-0.276,0.4135,-0.6235,-0.9574,0.9834,-3.6367,2.0504,3.0361,1.536,-1.3518,0.944
-1.0072,-1.1032,-1.0759,-1.9917,0.7815,-0.9162,0.7123,0.951,-0.7859,2.7455,1.282,-1.3096,-0.8347,0.5332,-2.5397,-1.3791,-1.2157,-1.3929,-1.9841,-0.9197,-0.3139,-0.8918,-1.2309,0.833,-3.5335,2.5427,2.9778,1.3867,-1.8493,0.6769
-1.5727,-1.7788,-1.7048,-2.7065,0.4944,-1.2776,0.7006,1.2909,-0.2746,2.7279,1.2468,-1.9103,-1.283,-0.0083,-2.7767,-2.0449,-1.6479,-1.683,-2.3333,-1.6875,-1.0716,-1.2009,-1.5191,0.5815,-3.3972,3.0851,2.8473,1.1847,-2.3649,0.3759
-2.1789,-2.5398,-2.4881,-3.463,0.1768,-1.619,0.6708,1.7062,0.2951,2.6486,1.2325,-2.4752,-1.7629,-0.5698,-3.0493,-2.8387,-2.1893,-2.0259,-2.7423,-2.576,-1.8261,-1.5721,-1.8381,0.2343,-3.2421,3.6318,2.6547,0.9409,-2.8943,0.038
-2.8078,-3.3603,-3.3832,-4.2248,-0.1662,-1.9247,0.6179,2.1808,0.8856,2.5109,1.248,-2.9619,-2.2635,-1.1378,-3.3731,-3.7479,-2.8472,-2.436,-3.2231,-3.5664,-2.5495,-2.023,-2.2066,-0.2012,-3.0962,4.1196,2.4059,0.664,-3.4279,-0.3347
-3.4314,-4.2023,-4.3178,-4.9545,-0.5294,-2.1857,0.5379,2.7006,1.4646,2.3251,1.2987,-3.3368,-2.7762,-1.7041,-3.7552,-4.7347,-3.6053,-2.9195,-3.774,-4.6198,-3.2187,-2.5599,-2.6379,-0.7125,-2.9956,4.4783,2.1037,0.3618,-3.9484,-0.7337
-4.0149,-5.0185,-5.2014,-5.6173,-0.9064,-2.4007,0.4289,3.2503,2.0061,2.1056,1.3846,-3.5781,-3.292,-2.262,-4.1911,-5.7398,-4.422,-3.4694,-4.3769,-5.6782,-3.8143,-3.172,-3.1343,-1.279,-2.9753,4.6443,1.7511,0.0434,-4.434,-1.1457
-4.5222,-5.7588,-5.9429,-6.1836,-1.2901,-2.5757,0.2905,3.8086,2.4891,1.8678,1.4988,-3.6776,-3.7995,-2.8024,-4.663,-6.6909,-5.2354,-4.0635,-4.998,-6.6708,-4.3195,-3.8314,-3.6835,-1.8713,-3.0595,4.5733,1.3557,-0.2792,-4.8614,-1.5534
-4.9217,-6.3782,-6.4659,-6.6314,-1.673,-2.7223,0.1236,4.3456,2.8952,1.6246,1.6291,-3.6409,-4.2843,-3.3111,-5.1412,-7.5133,-5.973,-4.6657,-5.5925,-7.5233,-4.7197,-4.4967,-4.2586,-2.4531,-3.2537,4.249,0.9323,-0.5905,-5.2106,-1.936
-5.1897,-6.8425,-6.7206,-6.9463,-2.0453,-2.8521,-0.0697,4.8227,3.2057,1.3862,1.7603,-3.4855,-4.7271,-3.7686,-5.5868,-8.1423,-6.5635,-5.2299,-6.1103,-8.1692,-5.0015,-5.119,-4.8214,-2.9853,-3.5409,3.6871,0.5029,-0.8721,-5.4668,-2.2697
