FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
0.2512,0.1546,0.1755,0.1106,0.0747,0.0034,-0.0364,-0.0508,0.0236,0.0151,-0.0557,0.0408,0.0114,0.0967,0.5563,0.3006,0.377,0.3822,0.3456,0.1925,0.1741,0.2459,0.3519,-0.0226,0.0809,0.0199,0.0862,0.0226,-0.3825,0.0674
0.2642,0.2023,0.203,0.1731,0.1178,0.0488,-0.0369,-0.0177,0.0362,0.0348,-0.0364,0.1075,0.0166,0.1223,0.5696,0.3385,0.4084,0.3981,0.376,0.2398,0.213,0.2762,0.3584,0.023,0.0603,-0.0065,0.1152,0.0398,-0.3996,0.0458
0.2824,0.2442,0.2278,0.2268,0.153,0.0876,-0.0462,0.0129,0.0428,0.0385,-0.0317,0.1756,0.0044,0.1328,0.5658,0.3688,0.4328,0.4035,0.4075,0.2755,0.2339,0.3014,0.3614,0.059,0.0353,-0.0371,0.1359,0.0604,-0.4026,0.0436
0.3078,0.28,0.2475,0.2697,0.1803,0.1174,-0.0623,0.0372,0.0423,0.0265,-0.039,0.2406,-0.0234,0.1288,0.5498,0.3922,0.4499,0.4001,0.4372,0.2992,0.2376,0.3189,0.3605,0.0808,0.0104,-0.0657,0.1464,0.0851,-0.3898,0.06
0.3395,0.3112,0.2607,0.3013,0.2008,0.1372,-0.0827,0.0531,0.0343,0.0009,-0.055,0.2978,-0.0642,0.1116,0.5296,0.4104,0.4597,0.3903,0.4609,0.3121,0.2268,0.3263,0.354,0.0847,-0.0097,-0.0869,0.1458,0.1122,-0.3607,0.0892
0.3737,0.3398,0.2671,0.3233,0.2165,0.1479,-0.1044,0.0606,0.0196,-0.0344,-0.0756,0.3428,-0.1143,0.0839,0.5138,0.4256,0.4628,0.377,0.4748,0.3171,0.2063,0.3225,0.3401,0.0696,-0.0216,-0.0965,0.1345,0.1385,-0.3166,0.122
0.4035,0.3679,0.2668,0.3385,0.2296,0.1518,-0.1241,0.0613,0.0005,-0.074,-0.0967,0.3726,-0.1682,0.0496,0.509,0.4398,0.4604,0.3634,0.4761,0.3179,0.182,0.3085,0.3185,0.0378,-0.0225,-0.0925,0.1154,0.1606,-0.262,0.1482
0.421,0.3967,0.2594,0.3505,0.2417,0.1516,-0.1383,0.0576,-0.0181,-0.1105,-0.1141,0.3865,-0.2189,0.0142,0.5181,0.4546,0.4544,0.3528,0.4641,0.3183,0.16,0.2875,0.2916,-0.0047,-0.011,-0.0743,0.0935,0.176,-0.2037,0.1594
0.4193,0.4258,0.2446,0.3619,0.2544,0.1504,-0.1437,0.0516,-0.0293,-0.1362,-0.1237,0.3867,-0.2583,-0.0163,0.5397,0.4703,0.4471,0.3482,0.4413,0.3214,0.1455,0.264,0.2644,-0.0494,0.0126,-0.043,0.0748,0.1844,-0.1507,0.1506
0.3952,0.4521,0.2231,0.3739,0.2682,0.15,-0.1382,0.045,-0.0256,-0.1444,-0.1222,0.3775,-0.2792,-0.036,0.57,0.4863,0.4415,0.3522,0.4126,0.3288,0.1419,0.2434,0.2432,-0.0877,0.0467,-0.001,0.0641,0.1873,-0.1124,0.1214
0.3516,0.4706,0.1983,0.3855,0.2831,0.1514,-0.1207,0.0383,-0.0009,-0.131,-0.1081,0.365,-0.2767,-0.0411,0.6055,0.5017,0.4402,0.3664,0.3843,0.3411,0.1501,0.2299,0.2337,-0.1135,0.0884,0.0489,0.0631,0.1879,-0.0973,0.0747
0.2984,0.4762,0.1768,0.3947,0.2988,0.1545,-0.0922,0.0317,0.0469,-0.0962,-0.0824,0.3547,-0.2504,-0.0304,0.646,0.5161,0.4455,0.3913,0.3623,0.3579,0.1689,0.2257,0.2396,-0.1249,0.134,0.1029,0.0696,0.1891,-0.1112,0.0158
0.2507,0.4667,0.1678,0.4003,0.3154,0.1584,-0.0555,0.0242,0.115,-0.0449,-0.0498,0.3503,-0.204,-0.0053,0.6962,0.5307,0.4593,0.4271,0.351,0.3794,0.1958,0.2309,0.2615,-0.1246,0.1795,0.1566,0.0774,0.1925,-0.1568,-0.0495
0.2251,0.4448,0.1808,0.4038,0.334,0.1631,-0.0151,0.0143,0.1958,0.0139,-0.0172,0.3525,-0.1453,0.0309,0.7635,0.5492,0.4832,0.4735,0.3526,0.4068,0.2289,0.2442,0.2976,-0.1192,0.2214,0.2053,0.0778,0.1974,-0.2328,-0.1158
0.2346,0.4194,0.2215,0.4107,0.3574,0.1692,0.0241,-0.0003,0.2785,0.0696,0.0072,0.3596,-0.0839,0.0741,0.8548,0.5771,0.5188,0.5299,0.3675,0.443,0.2668,0.2636,0.3448,-0.1162,0.2576,0.2448,0.0624,0.2008,-0.3337,-0.1777
0.2838,0.404,0.2891,0.4296,0.389,0.1787,0.0573,-0.0218,0.3526,0.1121,0.0168,0.3679,-0.029,0.1207,0.9709,0.6207,0.5667,0.5945,0.3951,0.4915,0.3098,0.2872,0.3998,-0.1221,0.287,0.2729,0.0255,0.1984,-0.4504,-0.2293
0.3662,0.4136,0.3749,0.4696,0.432,0.194,0.0814,-0.0514,0.4097,0.135,0.0089,0.3738,0.0128,0.1677,1.1034,0.6843,0.6267,0.6646,0.4345,0.5549,0.3583,0.314,0.4592,-0.1396,0.3098,0.2899,-0.0333,0.1871,-0.5713,-0.2638
0.4649,0.4595,0.4633,0.5372,0.4876,0.2177,0.0952,-0.0881,0.4447,0.1371,-0.0144,0.3752,0.0389,0.2135,1.2336,0.7681,0.6965,0.7351,0.4851,0.6326,0.4116,0.3435,0.5201,-0.1663,0.3272,0.2988,-0.108,0.166,-0.6836,-0.2737
0.5566,0.5465,0.5361,0.6328,0.5534,0.2511,0.0996,-0.1278,0.4556,0.1218,-0.047,0.3717,0.0506,0.257,1.3368,0.8673,0.7721,0.7995,0.5467,0.7201,0.4674,0.3758,0.579,-0.1954,0.341,0.3039,-0.187,0.1374,-0.7754,-0.2526
0.6183,0.6694,0.5782,0.7494,0.6233,0.2937,0.0967,-0.1637,0.4421,0.0954,-0.081,0.3643,0.0524,0.2971,1.3882,0.9719,0.8477,0.8505,0.6189,0.8086,0.5207,0.411,0.6315,-0.2168,0.3531,0.3087,-0.2556,0.106,-0.8376,-0.1969
0.6345,0.8147,0.5819,0.8735,0.6876,0.3423,0.0886,-0.1879,0.4044,0.0649,-0.1103,0.3536,0.0495,0.3324,1.3719,1.0692,0.9166,0.8817,0.6997,0.8869,0.5651,0.4486,0.6735,-0.22,0.3649,0.3141,-0.2992,0.0767,-0.8652,-0.1084
0.6029,0.9621,0.5506,0.9875,0.7355,0.3915,0.0765,-0.1933,0.343,0.0349,-0.1322,0.3385,0.0468,0.3612,1.2867,1.1467,0.9726,0.8897,0.7851,0.9437,0.594,0.4876,0.7019,-0.1968,0.3768,0.3172,-0.3068,0.0535,-0.8583,0.0041
0.5351,1.0899,0.4972,1.0737,0.7572,0.4346,0.0604,-0.1754,0.2595,0.0073,-0.1482,0.3166,0.0477,0.3819,1.1487,1.1951,1.0109,0.8757,0.8683,0.9709,0.6031,0.5268,0.7163,-0.1431,0.3878,0.3115,-0.2731,0.038,-0.8215,0.1257
0.454,1.1796,0.4404,1.1187,0.7468,0.4651,0.0394,-0.1338,0.1583,-0.0183,-0.1624,0.2848,0.0539,0.3941,0.9884,1.2105,1.03,0.8454,0.9411,0.9652,0.5917,0.565,0.7191,-0.0594,0.3957,0.2894,-0.1987,0.0295,-0.7627,0.2378
0.3865,1.2201,0.3986,1.1159,0.7034,0.478,0.0126,-0.0724,0.0467,-0.0436,-0.1792,0.2419,0.0658,0.3986,0.8422,1.1957,1.031,0.8075,0.9951,0.9301,0.563,0.6013,0.7146,0.0494,0.398,0.2451,-0.0897,0.0265,-0.6912,0.3222
