FP1,F3,F7,FC3,C3,C5,P3,P7,PO7,PO3,O1,Oz,Pz,CPz,FP2,Fz,F4,F8,FC4,FCz,Cz,C4,C6,P4,P8,PO8,PO4,O2,(corr) HEOG,(corr) VEOG
1.045,1.2263,0.8802,0.9556,0.7756,0.6432,0.2648,0.3088,0.2968,0.2658,-0.0131,0.1169,0.4436,0.6931,1.0991,1.6079,1.5179,0.9778,1.3923,1.4406,1.0733,0.6753,0.8077,0.293,0.3403,0.1354,0.3484,0.2136,0.2218,-0.4876
1.0199,1.1662,0.8294,0.8626,0.7472,0.6278,0.2014,0.3244,0.2822,0.194,-0.0776,0.0731,0.3402,0.6057,1.1065,1.5672,1.4562,0.9533,1.3061,1.3786,0.988,0.5551,0.7358,0.1954,0.2579,0.085,0.2701,0.1648,0.2675,-0.4583
0.956,1.079,0.7501,0.7419,0.6968,0.5826,0.1242,0.3058,0.2376,0.104,-0.1503,0.0236,0.2351,0.5145,1.0722,1.4804,1.3603,0.9125,1.2004,1.2789,0.8835,0.4461,0.6729,0.1228,0.1971,0.0497,0.2068,0.1188,0.2897,-0.411
0.8612,0.9756,0.6514,0.606,0.6295,0.5129,0.0409,0.2529,0.1644,0.0032,-0.2268,-0.0263,0.1391,0.4294,1.0017,1.3593,1.2435,0.8629,1.0895,1.1555,0.7733,0.3623,0.6259,0.0811,0.1633,0.0353,0.1649,0.0812,0.286,-0.3524
0.7483,0.8706,0.5465,0.4719,0.555,0.4294,-0.0388,0.1713,0.0692,-0.0987,-0.3003,-0.0699,0.0626,0.3611,0.9055,1.2205,1.1216,0.8135,0.9872,1.0253,0.6726,0.316,0.6,0.0731,0.1586,0.0449,0.1492,0.0573,0.2567,-0.2901
0.6329,0.7797,0.4505,0.3586,0.4862,0.3467,-0.1039,0.0718,-0.0365,-0.1899,-0.3628,-0.1004,0.0149,0.3192,0.7979,1.0825,1.0103,0.7735,0.9057,0.9061,0.5964,0.3167,0.5991,0.0996,0.1817,0.0795,0.1627,0.0513,0.2055,-0.2322
0.5316,0.7168,0.3786,0.283,0.4371,0.2806,-0.1449,-0.0315,-0.1388,-0.2585,-0.406,-0.1117,0.0029,0.3108,0.6951,0.9631,0.9226,0.7513,0.8537,0.8131,0.5568,0.3687,0.6256,0.1589,0.2287,0.137,0.2062,0.0657,0.1386,-0.1857
0.4599,0.6912,0.3428,0.2569,0.4193,0.2446,-0.1552,-0.1237,-0.2228,-0.2945,-0.4227,-0.0995,0.0298,0.3398,0.6126,0.876,0.8672,0.7525,0.8352,0.7571,0.5611,0.4703,0.6799,0.2478,0.2938,0.213,0.2785,0.1005,0.0642,-0.1557
0.4289,0.7061,0.3493,0.284,0.4396,0.247,-0.1323,-0.1919,-0.2756,-0.2913,-0.4079,-0.0621,0.0947,0.4055,0.5625,0.829,0.8464,0.7798,0.8487,0.7422,0.6103,0.6132,0.7594,0.3613,0.37,0.3017,0.376,0.1537,-0.0092,-0.1448
0.4437,0.7573,0.3977,0.3593,0.4978,0.2889,-0.0786,-0.2269,-0.2887,-0.247,-0.3599,-0.0008,0.1925,0.5022,0.5511,0.8223,0.8563,0.8315,0.8876,0.7656,0.6985,0.7827,0.8585,0.4922,0.4496,0.3956,0.4926,0.2208,-0.0739,-0.1524
0.5016,0.8345,0.4804,0.4692,0.5864,0.364,-0.0001,-0.2248,-0.2588,-0.1644,-0.2804,0.0804,0.3139,0.62,0.5786,0.8492,0.8878,0.9023,0.9404,0.8183,0.8138,0.9604,0.9679,0.6312,0.5248,0.4871,0.6203,0.2961,-0.1236,-0.1752
0.5928,0.9229,0.5843,0.5946,0.692,0.4602,0.0942,-0.1864,-0.1887,-0.0509,-0.1748,0.1754,0.4471,0.7459,0.6383,0.8974,0.9285,0.9842,0.9938,0.887,0.9402,1.126,1.0755,0.7676,0.5879,0.5687,0.7494,0.3734,-0.1543,-0.2076
0.7025,1.0067,0.6935,0.7149,0.7988,0.5629,0.1944,-0.117,-0.0863,0.0831,-0.0509,0.2768,0.5795,0.8662,0.719,0.9518,0.9651,1.0678,1.0341,0.9571,1.0611,1.2609,1.168,0.8896,0.6324,0.6338,0.8701,0.4465,-0.1649,-0.2434
0.8141,1.073,0.7937,0.8132,0.8932,0.659,0.2921,-0.0241,0.0372,0.2263,0.0824,0.3776,0.6994,0.9691,0.8071,0.9983,0.987,1.1438,1.0511,1.0159,1.1619,1.3512,1.2333,0.9867,0.6539,0.6781,0.9734,0.5105,-0.1565,-0.2767
0.9137,1.115,0.8751,0.8805,0.9676,0.7405,0.382,0.0841,0.1695,0.3687,0.2163,0.4722,0.7988,1.0478,0.8902,1.0273,0.9884,1.2055,1.0402,1.0559,1.2341,1.3908,1.2629,1.0509,0.6512,0.7001,1.0529,0.5626,-0.1325,-0.3033
0.9929,1.1345,0.9354,0.9178,1.0231,0.8068,0.4635,0.2006,0.2995,0.5036,0.3437,0.5578,0.8752,1.1016,0.9597,1.0362,0.9709,1.2498,1.0047,1.0773,1.2772,1.3828,1.2543,1.0793,0.627,0.7015,1.1062,0.6025,-0.0974,-0.322
1.0507,1.1413,0.9804,0.9363,1.0697,0.8649,0.5406,0.3204,0.4192,0.6277,0.4602,0.6341,0.9317,1.1375,1.0129,1.0316,0.9437,1.2787,0.9566,1.088,1.2993,1.3402,1.2123,1.0752,0.5876,0.6876,1.1357,0.6326,-0.0562,-0.3344
